source	year	id	url	suppfile
plosone	2019	31071169	https://doi.org/10.1371/journal.pone.0216713	
plosone	2019	31071159	https://doi.org/10.1371/journal.pone.0216645	
plosone	2019	31071150	https://doi.org/10.1371/journal.pone.0216605	https://doi.org/10.1371/journal.pone.0216605.s009
plosone	2019	31071150	https://doi.org/10.1371/journal.pone.0216605	https://doi.org/10.1371/journal.pone.0216605.s010
plosone	2019	31071150	https://doi.org/10.1371/journal.pone.0216605	https://doi.org/10.1371/journal.pone.0216605.s013
plosone	2019	31071110	https://doi.org/10.1371/journal.pone.0216336	https://doi.org/10.1371/journal.pone.0216336.s001
plosone	2019	31071110	https://doi.org/10.1371/journal.pone.0216336	https://doi.org/10.1371/journal.pone.0216336.s003
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s002
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s003
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s004
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s005
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s006
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s007
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s008
plosone	2019	31071089	https://doi.org/10.1371/journal.pone.0207050	https://doi.org/10.1371/journal.pone.0207050.s009
plosone	2019	31067275	https://doi.org/10.1371/journal.pone.0215696	
plosone	2019	31067218	https://doi.org/10.1371/journal.pone.0210358	
plosone	2019	31063502	https://doi.org/10.1371/journal.pone.0215614	
plosone	2019	31063465	https://doi.org/10.1371/journal.pone.0215933	https://doi.org/10.1371/journal.pone.0215933.s001
plosone	2019	31063465	https://doi.org/10.1371/journal.pone.0215933	https://doi.org/10.1371/journal.pone.0215933.s002
plosone	2019	31063465	https://doi.org/10.1371/journal.pone.0215933	https://doi.org/10.1371/journal.pone.0215933.s003
plosone	2019	31063465	https://doi.org/10.1371/journal.pone.0215933	https://doi.org/10.1371/journal.pone.0215933.s004
plosone	2019	31059560	https://doi.org/10.1371/journal.pone.0215874	https://doi.org/10.1371/journal.pone.0215874.s002
plosone	2019	31059560	https://doi.org/10.1371/journal.pone.0215874	https://doi.org/10.1371/journal.pone.0215874.s003
plosone	2019	31059560	https://doi.org/10.1371/journal.pone.0215874	https://doi.org/10.1371/journal.pone.0215874.s004
plosone	2019	31059560	https://doi.org/10.1371/journal.pone.0215874	https://doi.org/10.1371/journal.pone.0215874.s005
plosone	2019	31059560	https://doi.org/10.1371/journal.pone.0215874	https://doi.org/10.1371/journal.pone.0215874.s006
plosone	2019	31059560	https://doi.org/10.1371/journal.pone.0215874	https://doi.org/10.1371/journal.pone.0215874.s007
plosone	2019	31059554	https://doi.org/10.1371/journal.pone.0216050	
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s002
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s003
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s004
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s005
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s006
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s007
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s008
plosone	2019	31059545	https://doi.org/10.1371/journal.pone.0216071	https://doi.org/10.1371/journal.pone.0216071.s009
plosone	2019	31059533	https://doi.org/10.1371/journal.pone.0216249	https://doi.org/10.1371/journal.pone.0216249.s001
plosone	2019	31059533	https://doi.org/10.1371/journal.pone.0216249	https://doi.org/10.1371/journal.pone.0216249.s002
plosone	2019	31059533	https://doi.org/10.1371/journal.pone.0216249	https://doi.org/10.1371/journal.pone.0216249.s003
plosone	2019	31048879	https://doi.org/10.1371/journal.pone.0216294	https://doi.org/10.1371/journal.pone.0216294.s001
plosone	2019	31048879	https://doi.org/10.1371/journal.pone.0216294	https://doi.org/10.1371/journal.pone.0216294.s002
plosone	2019	31048879	https://doi.org/10.1371/journal.pone.0216294	https://doi.org/10.1371/journal.pone.0216294.s009
plosone	2019	31048879	https://doi.org/10.1371/journal.pone.0216294	https://doi.org/10.1371/journal.pone.0216294.s010
plosone	2019	31048868	https://doi.org/10.1371/journal.pone.0216159	https://doi.org/10.1371/journal.pone.0216159.s003
plosone	2019	31048868	https://doi.org/10.1371/journal.pone.0216159	https://doi.org/10.1371/journal.pone.0216159.s004
plosone	2019	31042716	https://doi.org/10.1371/journal.pone.0215077	
plosone	2019	31039188	https://doi.org/10.1371/journal.pone.0215958	
plosone	2019	31039178	https://doi.org/10.1371/journal.pone.0215754	
plosone	2019	31039177	https://doi.org/10.1371/journal.pone.0215986	https://doi.org/10.1371/journal.pone.0215986.s002
plosone	2019	31039176	https://doi.org/10.1371/journal.pone.0215901	https://doi.org/10.1371/journal.pone.0215901.s001
plosone	2019	31039176	https://doi.org/10.1371/journal.pone.0215901	https://doi.org/10.1371/journal.pone.0215901.s002
plosone	2019	31039176	https://doi.org/10.1371/journal.pone.0215901	https://doi.org/10.1371/journal.pone.0215901.s003
plosone	2019	31039176	https://doi.org/10.1371/journal.pone.0215901	https://doi.org/10.1371/journal.pone.0215901.s004
plosone	2019	31039176	https://doi.org/10.1371/journal.pone.0215901	https://doi.org/10.1371/journal.pone.0215901.s005
plosone	2019	31039176	https://doi.org/10.1371/journal.pone.0215901	https://doi.org/10.1371/journal.pone.0215901.s006
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s005
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s006
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s007
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s008
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s009
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s010
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s011
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s012
plosone	2019	31039174	https://doi.org/10.1371/journal.pone.0216002	https://doi.org/10.1371/journal.pone.0216002.s013
plosone	2019	31039173	https://doi.org/10.1371/journal.pone.0215911	
plosone	2019	31034533	https://doi.org/10.1371/journal.pone.0216155	https://doi.org/10.1371/journal.pone.0216155.s001
plosone	2019	31034523	https://doi.org/10.1371/journal.pone.0211525	
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s001
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s002
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s003
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s004
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s005
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s006
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s007
plosone	2019	31034501	https://doi.org/10.1371/journal.pone.0216299	https://doi.org/10.1371/journal.pone.0216299.s008
plosone	2019	31026301	https://doi.org/10.1371/journal.pone.0215745	https://doi.org/10.1371/journal.pone.0215745.s001
plosone	2019	31026301	https://doi.org/10.1371/journal.pone.0215745	https://doi.org/10.1371/journal.pone.0215745.s002
plosone	2019	31026301	https://doi.org/10.1371/journal.pone.0215745	https://doi.org/10.1371/journal.pone.0215745.s003
plosone	2019	31026301	https://doi.org/10.1371/journal.pone.0215745	https://doi.org/10.1371/journal.pone.0215745.s004
plosone	2019	31026301	https://doi.org/10.1371/journal.pone.0215745	https://doi.org/10.1371/journal.pone.0215745.s005
plosone	2019	31026287	https://doi.org/10.1371/journal.pone.0215389	https://doi.org/10.1371/journal.pone.0215389.s001
plosone	2019	31026287	https://doi.org/10.1371/journal.pone.0215389	https://doi.org/10.1371/journal.pone.0215389.s002
plosone	2019	31022263	https://doi.org/10.1371/journal.pone.0216001	https://doi.org/10.1371/journal.pone.0216001.s001
plosone	2019	31022263	https://doi.org/10.1371/journal.pone.0216001	https://doi.org/10.1371/journal.pone.0216001.s002
plosone	2019	31022263	https://doi.org/10.1371/journal.pone.0216001	https://doi.org/10.1371/journal.pone.0216001.s003
plosone	2019	31022263	https://doi.org/10.1371/journal.pone.0216001	https://doi.org/10.1371/journal.pone.0216001.s004
plosone	2019	31022263	https://doi.org/10.1371/journal.pone.0216001	https://doi.org/10.1371/journal.pone.0216001.s005
plosone	2019	31022234	https://doi.org/10.1371/journal.pone.0215618	
plosone	2019	31022205	https://doi.org/10.1371/journal.pone.0214481	https://doi.org/10.1371/journal.pone.0214481.s004
plosone	2019	31022191	https://doi.org/10.1371/journal.pone.0215381	
plosone	2019	31017950	https://doi.org/10.1371/journal.pone.0215912	
plosone	2019	31017948	https://doi.org/10.1371/journal.pone.0215829	https://doi.org/10.1371/journal.pone.0215829.s001
plosone	2019	31017948	https://doi.org/10.1371/journal.pone.0215829	https://doi.org/10.1371/journal.pone.0215829.s002
plosone	2019	31017948	https://doi.org/10.1371/journal.pone.0215829	https://doi.org/10.1371/journal.pone.0215829.s003
plosone	2019	31017905	https://doi.org/10.1371/journal.pone.0202063	https://doi.org/10.1371/journal.pone.0202063.s002
plosone	2019	31017905	https://doi.org/10.1371/journal.pone.0202063	https://doi.org/10.1371/journal.pone.0202063.s003
plosone	2019	31017905	https://doi.org/10.1371/journal.pone.0202063	https://doi.org/10.1371/journal.pone.0202063.s004
plosone	2019	31013314	https://doi.org/10.1371/journal.pone.0215822	
plosone	2019	31013280	https://doi.org/10.1371/journal.pone.0215204	https://doi.org/10.1371/journal.pone.0215204.s001
plosone	2019	31013280	https://doi.org/10.1371/journal.pone.0215204	https://doi.org/10.1371/journal.pone.0215204.s002
plosone	2019	31013280	https://doi.org/10.1371/journal.pone.0215204	https://doi.org/10.1371/journal.pone.0215204.s003
plosone	2019	31013280	https://doi.org/10.1371/journal.pone.0215204	https://doi.org/10.1371/journal.pone.0215204.s004
plosone	2019	31002727	https://doi.org/10.1371/journal.pone.0215592	
plosone	2019	31002698	https://doi.org/10.1371/journal.pone.0215771	https://doi.org/10.1371/journal.pone.0215771.s009
plosone	2019	31002698	https://doi.org/10.1371/journal.pone.0215771	https://doi.org/10.1371/journal.pone.0215771.s010
plosone	2019	31002698	https://doi.org/10.1371/journal.pone.0215771	https://doi.org/10.1371/journal.pone.0215771.s011
plosone	2019	31002664	https://doi.org/10.1371/journal.pone.0214843	https://doi.org/10.1371/journal.pone.0214843.s002
plosone	2019	31002664	https://doi.org/10.1371/journal.pone.0214843	https://doi.org/10.1371/journal.pone.0214843.s004
plosone	2019	30998802	https://doi.org/10.1371/journal.pone.0215598	https://doi.org/10.1371/journal.pone.0215598.s004
plosone	2019	30998802	https://doi.org/10.1371/journal.pone.0215598	https://doi.org/10.1371/journal.pone.0215598.s005
plosone	2019	30998802	https://doi.org/10.1371/journal.pone.0215598	https://doi.org/10.1371/journal.pone.0215598.s006
plosone	2019	30998768	https://doi.org/10.1371/journal.pone.0215565	https://doi.org/10.1371/journal.pone.0215565.s015
plosone	2019	30998736	https://doi.org/10.1371/journal.pone.0215396	
plosone	2019	30998704	https://doi.org/10.1371/journal.pone.0215132	
plosone	2019	30995267	https://doi.org/10.1371/journal.pone.0215039	https://doi.org/10.1371/journal.pone.0215039.s001
plosone	2019	30995267	https://doi.org/10.1371/journal.pone.0215039	https://doi.org/10.1371/journal.pone.0215039.s002
plosone	2019	30995267	https://doi.org/10.1371/journal.pone.0215039	https://doi.org/10.1371/journal.pone.0215039.s003
plosone	2019	30995267	https://doi.org/10.1371/journal.pone.0215039	https://doi.org/10.1371/journal.pone.0215039.s004
plosone	2019	30995267	https://doi.org/10.1371/journal.pone.0215039	https://doi.org/10.1371/journal.pone.0215039.s005
plosone	2019	30995267	https://doi.org/10.1371/journal.pone.0215039	https://doi.org/10.1371/journal.pone.0215039.s006
plosone	2019	30990839	https://doi.org/10.1371/journal.pone.0215456	
plosone	2019	30990828	https://doi.org/10.1371/journal.pone.0215472	https://doi.org/10.1371/journal.pone.0215472.s002
plosone	2019	30990828	https://doi.org/10.1371/journal.pone.0215472	https://doi.org/10.1371/journal.pone.0215472.s003
plosone	2019	30990828	https://doi.org/10.1371/journal.pone.0215472	https://doi.org/10.1371/journal.pone.0215472.s004
plosone	2019	30986259	https://doi.org/10.1371/journal.pone.0215165	
plosone	2019	30986249	https://doi.org/10.1371/journal.pone.0215512	
plosone	2019	30986237	https://doi.org/10.1371/journal.pone.0215038	https://doi.org/10.1371/journal.pone.0215038.s003
plosone	2019	30978217	https://doi.org/10.1371/journal.pone.0214816	https://doi.org/10.1371/journal.pone.0214816.s001
plosone	2019	30978214	https://doi.org/10.1371/journal.pone.0215026	https://doi.org/10.1371/journal.pone.0215026.s001
plosone	2019	30978202	https://doi.org/10.1371/journal.pone.0214523	https://doi.org/10.1371/journal.pone.0214523.s001
plosone	2019	30978202	https://doi.org/10.1371/journal.pone.0214523	https://doi.org/10.1371/journal.pone.0214523.s002
plosone	2019	30978202	https://doi.org/10.1371/journal.pone.0214523	https://doi.org/10.1371/journal.pone.0214523.s003
plosone	2019	30978202	https://doi.org/10.1371/journal.pone.0214523	https://doi.org/10.1371/journal.pone.0214523.s004
plosone	2019	30978202	https://doi.org/10.1371/journal.pone.0214523	https://doi.org/10.1371/journal.pone.0214523.s005
plosone	2019	30978196	https://doi.org/10.1371/journal.pone.0214686	https://doi.org/10.1371/journal.pone.0214686.s002
plosone	2019	30978196	https://doi.org/10.1371/journal.pone.0214686	https://doi.org/10.1371/journal.pone.0214686.s003
plosone	2019	30978196	https://doi.org/10.1371/journal.pone.0214686	https://doi.org/10.1371/journal.pone.0214686.s004
plosone	2019	30978196	https://doi.org/10.1371/journal.pone.0214686	https://doi.org/10.1371/journal.pone.0214686.s005
plosone	2019	30978196	https://doi.org/10.1371/journal.pone.0214686	https://doi.org/10.1371/journal.pone.0214686.s006
plosone	2019	30978196	https://doi.org/10.1371/journal.pone.0214686	https://doi.org/10.1371/journal.pone.0214686.s007
plosone	2019	30973947	https://doi.org/10.1371/journal.pone.0215065	https://doi.org/10.1371/journal.pone.0215065.s006
plosone	2019	30973888	https://doi.org/10.1371/journal.pone.0215090	https://doi.org/10.1371/journal.pone.0215090.s001
plosone	2019	30973888	https://doi.org/10.1371/journal.pone.0215090	https://doi.org/10.1371/journal.pone.0215090.s002
plosone	2019	30973888	https://doi.org/10.1371/journal.pone.0215090	https://doi.org/10.1371/journal.pone.0215090.s003
plosone	2019	30973888	https://doi.org/10.1371/journal.pone.0215090	https://doi.org/10.1371/journal.pone.0215090.s004
plosone	2019	30973888	https://doi.org/10.1371/journal.pone.0215090	https://doi.org/10.1371/journal.pone.0215090.s005
plosone	2019	30969996	https://doi.org/10.1371/journal.pone.0215175	https://doi.org/10.1371/journal.pone.0215175.s003
plosone	2019	30969996	https://doi.org/10.1371/journal.pone.0215175	https://doi.org/10.1371/journal.pone.0215175.s004
plosone	2019	30969996	https://doi.org/10.1371/journal.pone.0215175	https://doi.org/10.1371/journal.pone.0215175.s005
plosone	2019	30969991	https://doi.org/10.1371/journal.pone.0214239	
plosone	2019	30969968	https://doi.org/10.1371/journal.pone.0212154	https://doi.org/10.1371/journal.pone.0212154.s005
plosone	2019	30969967	https://doi.org/10.1371/journal.pone.0200673	https://doi.org/10.1371/journal.pone.0200673.s007
plosone	2019	30969967	https://doi.org/10.1371/journal.pone.0200673	https://doi.org/10.1371/journal.pone.0200673.s009
