source	year	id	url	suppfile
geo	2013	GSE53562	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53562/	
geo	2013	GSE45911	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45911/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE45nnn/GSE45911//suppl/GSE45911_Methylation_T_cell_subsets.xls.gz
geo	2013	GSE50457	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50457/	
geo	2013	GSE35727	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35727/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE35nnn/GSE35727//suppl/GSE35727_FliC_WT_Comp_Vivo_Vitro_R20291_Results.xls.gz
geo	2013	GSE49881	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49881/	
geo	2013	GSE48094	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48094/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE48nnn/GSE48094//suppl/GSE48094_normalized-data_fold-change.xls.gz
geo	2013	GSE53547	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53547/	
geo	2013	GSE47431	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47431/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE47nnn/GSE47431//suppl/GSE47431_VALCARCEL_RBM10-sh_vs_plko.xls.gz
geo	2013	GSE47431	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47431/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE47nnn/GSE47431//suppl/GSE47431_VALCARCEL_RBM5-sh_vs_plko.xls.gz
geo	2013	GSE47431	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47431/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE47nnn/GSE47431//suppl/GSE47431_VALCARCEL_RBM6-sh_vs_plko.xls.gz
geo	2013	GSE50063	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50063/	
geo	2013	GSE51482	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51482/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE51nnn/GSE51482//suppl/GSE51482_siggenes_01level_11_29_10.xls.gz
geo	2013	GSE52386	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52386/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52386//suppl/GSE52386_Dataset_Summary.xlsx.gz
geo	2013	GSE53419	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53419/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE53nnn/GSE53419//suppl/GSE53419_2._Processed_data.xlsx.gz
geo	2013	GSE50879	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50879/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE50nnn/GSE50879//suppl/GSE50879_LncRNA_Expression_Profiling_Data.xls.gz
geo	2013	GSE53339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE53nnn/GSE53339//suppl/GSE53339_Raw_Intensity_File.xls.gz
geo	2013	GSE53338	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53338/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE53nnn/GSE53338//suppl/GSE53338_Raw_Intensity_File.xls.gz
geo	2013	GSE53337	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53337/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE53nnn/GSE53337//suppl/GSE53337_Raw_Intensity_File.xls.gz
geo	2013	GSE48502	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48502/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE48nnn/GSE48502//suppl/GSE48502_annotation_of_differentially_miRNA.xls.gz
geo	2013	GSE48501	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48501/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE48nnn/GSE48501//suppl/GSE48501_annotation_of_differentially_mRNA.xls.gz
geo	2013	GSE53022	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53022/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE53nnn/GSE53022//suppl/GSE53022_gene_expression_examined_by_deep_seq_in_kctd10_mutant.xlsx.gz
geo	2013	GSE25755	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25755/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE25nnn/GSE25755//suppl/GSE25755_RawData1.xls.gz
geo	2013	GSE25755	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25755/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE25nnn/GSE25755//suppl/GSE25755_RawData2.xls.gz
geo	2013	GSE47882	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47882/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE47nnn/GSE47882//suppl/GSE47882_frosttolerance.xls.gz
geo	2013	GSE49339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE49nnn/GSE49339//suppl/GSE49339_A-PARCLIP.xlsx.gz
geo	2013	GSE49339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE49nnn/GSE49339//suppl/GSE49339_B-RIP.xlsx.gz
geo	2013	GSE49339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE49nnn/GSE49339//suppl/GSE49339_C-Ribosome_profiling.xlsx.gz
geo	2013	GSE49339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE49nnn/GSE49339//suppl/GSE49339_D-mRNA_lifetime-rep1.xlsx.gz
geo	2013	GSE49339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE49nnn/GSE49339//suppl/GSE49339_E-mRNA_Lifetime-rep2.xlsx.gz
geo	2013	GSE50049	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50049/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE50nnn/GSE50049//suppl/GSE50049_PROCESSED_DATA_10samples.xlsx.gz
geo	2013	GSE52819	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52819/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52819//suppl/GSE52819_Processed_data.xlsx.gz
geo	2013	GSE52665	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52665/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52665//suppl/GSE52665_All-SuTx_AY4vsAy6_J5_median_CubeRtTr_T0.xlsx.gz
geo	2013	GSE41844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE41nnn/GSE41844//suppl/GSE41844_Cgl_WT_pacC_RNAseq.xlsx.gz
geo	2013	GSE42948	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42948/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE42nnn/GSE42948//suppl/GSE42948_summary_of_outcome_for_ten_fibrous_tumor_signatures.xlsx.gz
geo	2013	GSE52133	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52133/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52133//suppl/GSE52133_processed_data.xls.gz
geo	2013	GSE52448	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52448/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52448//suppl/GSE52448.xlsx.gz
geo	2013	GSE52364	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52364/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52364//suppl/GSE52364_BEXvsCtrl_1.5_and_-1.5fold_cutoff_.xlsx.gz
geo	2013	GSE51822	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51822/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE51nnn/GSE51822//suppl/GSE51822_AllGenes_12.1_and_22_GSC_Markers.xls.gz
geo	2013	GSE52301	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52301/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52301//suppl/GSE52301_Comparison_Result.xlsx.gz
geo	2013	GSE52301	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52301/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52301//suppl/GSE52301_Data_Analysis_Result.xlsx.gz
geo	2013	GSE52300	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52300/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52300//suppl/GSE52300_Compare_Result.xlsx.gz
geo	2013	GSE52300	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52300/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52300//suppl/GSE52300_Data_Analysis_Result.xlsx.gz
geo	2013	GSE51573	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51573/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE51nnn/GSE51573//suppl/GSE51573_Exp.all.xls.gz
geo	2013	GSE52132	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52132/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52132//suppl/GSE52132_ProcessedDatas_TA.xls.gz
geo	2013	GSE52131	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52131/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52131//suppl/GSE52131_ProcessedDatas_EA.xls.gz
