source	year	id	url	suppfile	genelist	geneerrors
mbe	2010	/mbe/article/27/1/1/1127118	https://academic.oup.com/mbe/mbe/article/27/1/1/1127118	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp213/2/msp213_Supplementary_Data.zip	n	n
mbe	2010	/mbe/article/27/1/7/1134808	https://academic.oup.com/mbe/mbe/article/27/1/7/1134808	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp223/2/msp223_Supplementary_Data.zip	0	0
mbe	2010	/mbe/article/27/1/11/1135016	https://academic.oup.com/mbe/mbe/article/27/1/11/1135016	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp224/2/msp224_Supplementary_Data.zip	n	n
mbe	2010	/mbe/article/27/1/21/1128704	https://academic.oup.com/mbe/mbe/article/27/1/21/1128704	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp215/2/msp215_Supplementary_Data.zip	0	0
mbe	2010	/mbe/article/27/1/33/1128103	https://academic.oup.com/mbe/mbe/article/27/1/33/1128103	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp214/2/msp214_Supplementary_Data.zip	n	n
mbe	2010	/mbe/article/27/1/47/1125176	https://academic.oup.com/mbe/mbe/article/27/1/47/1125176	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp203/2/msp203_Supplementary_Data.zip	n	n
mbe	2010	/mbe/article/27/1/55/1123455	https://academic.oup.com/mbe/mbe/article/27/1/55/1123455	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp202/2/msp202_Supplementary_Data.zip	0	0
mbe	2010	/mbe/article/27/1/73/1125718	https://academic.oup.com/mbe/mbe/article/27/1/73/1125718		n	n
mbe	2010	/mbe/article/27/1/91/1123077	https://academic.oup.com/mbe/mbe/article/27/1/91/1123077	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp196/2/msp196_Supplementary_Data.zip	n	n
mbe	2010	/mbe/article/27/1/103/1126224	https://academic.oup.com/mbe/mbe/article/27/1/103/1126224	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/mbe/27/1/10.1093_molbev_msp210/2/msp210_Supplementary_Data.zip	n	n
