source	year	id	url	suppfile
geo	2015	GSE54620	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54620/	
geo	2015	GSE53050	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53050/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE53nnn/GSE53050//suppl/GSE53050_Thyrosphere_vs_Monolayer_AnnotatedData.xls.gz
geo	2015	GSE75613	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75613/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75613//suppl/GSE75613_Sharma_Rando_TableS1.xlsx
geo	2015	GSE75613	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75613/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75613//suppl/GSE75613_Sharma_Rando_TableS2.xlsx
geo	2015	GSE74339	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74339/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE74nnn/GSE74339//suppl/GSE74339_Francis_and_Milford_et_al_CRLF2_RNASeq_matrix.xlsx.gz
geo	2015	GSE74366	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74366/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE74nnn/GSE74366//suppl/GSE74366_Compare.tab.xls.gz
geo	2015	GSE75902	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75902/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75902//suppl/GSE75902_Sharma_Rando_TableS7.xlsx
geo	2015	GSE75765	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75765/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75765//suppl/GSE75765_Sharma_Rando_2015_AStRF.xlsx
geo	2015	GSE75765	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75765/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75765//suppl/GSE75765_Sharma_Rando_2015_spermRNAinject.xlsx
geo	2015	GSE75765	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75765/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75765//suppl/GSE75765_Sharma_Rando_2015_tRFGGinject.xlsx
geo	2015	GSE75769	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75769/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75769//suppl/GSE75769_Sharma_Rando_2015_ICSI.xlsx
