source	year	id	url	suppfile	genelist	geneerrors
nar	2010	/nar/article/38/1/1/3112420	https://academic.oup.com/nar/nar/article/38/1/1/3112420	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp829/2/gkp829_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/17/3112449	https://academic.oup.com/nar/nar/article/38/1/17/3112449	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp866/2/gkp866_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/26/3112463	https://academic.oup.com/nar/nar/article/38/1/26/3112463		n	n
nar	2010	/nar/article/38/1/39/3112465	https://academic.oup.com/nar/nar/article/38/1/39/3112465		n	n
nar	2010	/nar/article/38/1/48/3112447	https://academic.oup.com/nar/nar/article/38/1/48/3112447	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp865/2/gkp865_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/60/3112440	https://academic.oup.com/nar/nar/article/38/1/60/3112440	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp855/2/gkp855_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/72/3112434	https://academic.oup.com/nar/nar/article/38/1/72/3112434		n	n
nar	2010	/nar/article/38/1/82/3112461	https://academic.oup.com/nar/nar/article/38/1/82/3112461	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp873/2/gkp873_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/97/3112389	https://academic.oup.com/nar/nar/article/38/1/97/3112389		n	n
nar	2010	/nar/article/38/1/117/3112444	https://academic.oup.com/nar/nar/article/38/1/117/3112444	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp863/2/gkp863_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/131/3112451	https://academic.oup.com/nar/nar/article/38/1/131/3112451	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp868/2/gkp868_Supplementary_Data.zip	1	0
nar	2010	/nar/article/38/1/143/3112435	https://academic.oup.com/nar/nar/article/38/1/143/3112435	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp849/2/gkp849_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/159/3112410	https://academic.oup.com/nar/nar/article/38/1/159/3112410	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp817/2/gkp817_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/172/3112469	https://academic.oup.com/nar/nar/article/38/1/172/3112469	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp884/2/gkp884_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/182/3112405	https://academic.oup.com/nar/nar/article/38/1/182/3112405		n	n
nar	2010	/nar/article/38/1/190/3112471	https://academic.oup.com/nar/nar/article/38/1/190/3112471	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp891/2/gkp891_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/203/3112476	https://academic.oup.com/nar/nar/article/38/1/203/3112476		n	n
nar	2010	/nar/article/38/1/215/3112441	https://academic.oup.com/nar/nar/article/38/1/215/3112441	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp857/2/gkp857_Supplementary_Data.zip	0	0
nar	2010	/nar/article/38/1/225/3112442	https://academic.oup.com/nar/nar/article/38/1/225/3112442	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp861/2/gkp861_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/239/3112456	https://academic.oup.com/nar/nar/article/38/1/239/3112456	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp870/2/gkp870_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/253/3112402	https://academic.oup.com/nar/nar/article/38/1/253/3112402		n	n
nar	2010	/nar/article/38/1/265/3112453	https://academic.oup.com/nar/nar/article/38/1/265/3112453	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp869/2/gkp869_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/279/3112475	https://academic.oup.com/nar/nar/article/38/1/279/3112475		n	n
nar	2010	/nar/article/38/1/299/3112428	https://academic.oup.com/nar/nar/article/38/1/299/3112428	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp834/2/gkp834_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/314/3112400	https://academic.oup.com/nar/nar/article/38/1/314/3112400	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp736/2/gkp736_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/327/3112473	https://academic.oup.com/nar/nar/article/38/1/327/3112473		n	n
nar	2010	/nar/article/38/1/339/3112407	https://academic.oup.com/nar/nar/article/38/1/339/3112407		n	n
nar	2010	/nar/article/38/1/e1/3112413	https://academic.oup.com/nar/nar/article/38/1/e1/3112413		n	n
nar	2010	/nar/article/38/1/e2/3112416	https://academic.oup.com/nar/nar/article/38/1/e2/3112416	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp827/2/gkp827_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/e3/3112431	https://academic.oup.com/nar/nar/article/38/1/e3/3112431	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp841/2/gkp841_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/e4/3112439	https://academic.oup.com/nar/nar/article/38/1/e4/3112439	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp853/2/gkp853_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/e5/3112459	https://academic.oup.com/nar/nar/article/38/1/e5/3112459	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp872/2/gkp872_Supplementary_Data.zip	n	n
nar	2010	/nar/article/38/1/e6/3112467	https://academic.oup.com/nar/nar/article/38/1/e6/3112467	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/38/1/10.1093_nar_gkp882/2/gkp882_Supplementary_Data.zip	0	0
