source	year	id	url	suppfile	genelist	geneerrors
nature	2019	31068731	https://doi.org/10.1038/d41586-019-01126-5		n	n
nature	2019	31068730	https://doi.org/10.1038/d41586-019-01127-4		n	n
nature	2019	31068729	https://doi.org/10.1038/d41586-019-01400-6		n	n
nature	2019	31068728	https://doi.org/10.1038/d41586-019-01401-5		n	n
nature	2019	31068727	https://doi.org/10.1038/d41586-019-01419-9		n	n
nature	2019	31068726	https://doi.org/10.1038/d41586-019-01435-9		n	n
nature	2019	31068725	https://doi.org/10.1038/s41586-019-1171-x		n	n
nature	2019	31068724	https://doi.org/10.1038/s41586-019-1136-0		n	n
nature	2019	31068723	https://doi.org/10.1038/s41586-019-1175-6		n	n
nature	2019	31068722	https://doi.org/10.1038/s41586-019-1111-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1111-9/MediaObjects/41586_2019_1111_MOESM1_ESM.xls	0	0
nature	2019	31068722	https://doi.org/10.1038/s41586-019-1111-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1111-9/MediaObjects/41586_2019_1111_MOESM2_ESM.xls	0	0
nature	2019	31068722	https://doi.org/10.1038/s41586-019-1111-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1111-9/MediaObjects/41586_2019_1111_MOESM3_ESM.xls	0	0
nature	2019	31068721	https://doi.org/10.1038/s41586-019-1157-8		n	n
nature	2019	31068720	https://doi.org/10.1038/s41586-019-1114-6		n	n
nature	2019	31068719	https://doi.org/10.1038/s41586-019-1137-z	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1137-z/MediaObjects/41586_2019_1137_MOESM3_ESM.xlsx	0	0
nature	2019	31068718	https://doi.org/10.1038/d41586-019-01393-2		n	n
nature	2019	31068717	https://doi.org/10.1038/d41586-019-01182-x		n	n
nature	2019	31068716	https://doi.org/10.1038/d41586-019-01406-0		n	n
nature	2019	31068715	https://doi.org/10.1038/d41586-019-01423-z		n	n
nature	2019	31068714	https://doi.org/10.1038/d41586-019-01420-2		n	n
nature	2019	31068713	https://doi.org/10.1038/d41586-019-01429-7		n	n
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM4_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM5_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM6_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM7_ESM.xlsx	1	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM8_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM9_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM10_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM11_ESM.xlsx	1	37
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM12_ESM.xlsx	0	0
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM13_ESM.xlsx	s	s
nature	2019	31068700	https://doi.org/10.1038/s41586-019-1186-3	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1186-3/MediaObjects/41586_2019_1186_MOESM14_ESM.xlsx	0	0
