source	year	id	url	suppfile
geo	2011	GSE32679	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32679/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE32nnn/GSE32679//suppl/GSE32679_gene_expression.xls.gz
geo	2011	GSE21208	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21208/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE21nnn/GSE21208//suppl/GSE21208_Table_1.xls.gz
geo	2011	GSE21208	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21208/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE21nnn/GSE21208//suppl/GSE21208_Table_2.xls.gz
geo	2011	GSE27306	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27306/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE27nnn/GSE27306//suppl/GSE27306_further_processed.xls.gz
geo	2011	GSE30756	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30756/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE30nnn/GSE30756//suppl/GSE30756_processed_data.xls.gz
geo	2011	GSE26129	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26129/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE26nnn/GSE26129//suppl/GSE26129_A2780DXLvsA2780_3-way_ANOVA_results.xls.gz
geo	2011	GSE26129	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26129/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE26nnn/GSE26129//suppl/GSE26129_MCF-7Txt10vsMCF7_3-way_ANOVA_results.xls.gz
geo	2011	GSE26129	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26129/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE26nnn/GSE26129//suppl/GSE26129_averages.xls.gz
geo	2011	GSE22359	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22359/	
geo	2011	GSE34310	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34310/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE34nnn/GSE34310//suppl/GSE34310_log2ratio.xls.gz
geo	2011	GSE20069	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20069/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE20nnn/GSE20069//suppl/GSE20069_P27TGs_in_arrays.xls.gz
geo	2011	GSE20068	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20068/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE20nnn/GSE20068//suppl/GSE20068_Genes_with_diff_logratio_over_2.xls.gz
geo	2011	GSE20068	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20068/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE20nnn/GSE20068//suppl/GSE20068_diff_logratio_over_2.xls.gz
geo	2011	GSE30767	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30767/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE30nnn/GSE30767//suppl/GSE30767_DAVID_DDA_versusDDB_5_6_11.xls.gz
geo	2011	GSE30767	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30767/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE30nnn/GSE30767//suppl/GSE30767_DDA_DDB_Pvalues.xls.gz
geo	2011	GSE30767	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30767/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE30nnn/GSE30767//suppl/GSE30767_DDA_DDB_sortableGO.xls.gz
geo	2011	GSE33991	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33991/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE33nnn/GSE33991//suppl/GSE33991.xls.gz
geo	2011	GSE33981	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33981/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE33nnn/GSE33981//suppl/GSE33981_ventricle_bottom_stats.xls.gz
geo	2011	GSE33854	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33854/	
geo	2011	GSE33837	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33837/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE33nnn/GSE33837//suppl/GSE33837_fold_change_data.xls.gz
