source	year	id	url	suppfile
geo	2017	GSE104348	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104348/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE104nnn/GSE104348//suppl/GSE104348_seq_Coyne_Villi_MockvsIFNBvs_IFNL.xlsx
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_DESeq_Lambert_data.xlsx
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_analyse_stat_siPP_Vs_siCTL.xls.gz
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_analyse_stat_siPP_siREST_Vs_siCTL.xls.gz
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_analyse_stat_siPP_siREST_Vs_siPP.xls.gz
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_analyse_stat_siPP_siREST_Vs_siREST.xls.gz
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_analyse_stat_siREST_Vs_siCTL.xls.gz
geo	2017	GSE98871	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98871/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE98nnn/GSE98871//suppl/GSE98871_analyse_stat_siREST_Vs_siPP.xls.gz
geo	2017	GSE92406	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92406/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE92nnn/GSE92406//suppl/GSE92406_RNA-seq_significant_genes.xlsx
geo	2017	GSE93144	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93144/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93144//suppl/GSE93144_genes.fpkm_tracking.xlsx
geo	2017	GSE93148	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93148/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93148//suppl/GSE93148_Suppl.Table_1.xlsx
geo	2017	GSE93148	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93148/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93148//suppl/GSE93148_Suppl.Table_2.xlsx
geo	2017	GSE93148	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93148/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93148//suppl/GSE93148_Suppl.Table_3.xlsx
geo	2017	GSE93148	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93148/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93148//suppl/GSE93148_Suppl.Table_4.xlsx
geo	2017	GSE93148	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93148/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93148//suppl/GSE93148_Suppl.Table_5.xlsx
geo	2017	GSE93148	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93148/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93148//suppl/GSE93148_Suppl.Table_6.xlsx
geo	2017	GSE56910	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56910/	
geo	2017	GSE88830	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88830/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE88nnn/GSE88830//suppl/GSE88830_PRJNA347820_Genes_Counts_RPKMs.xls.gz
geo	2017	GSE88830	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88830/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE88nnn/GSE88830//suppl/GSE88830_PRJNA347820_Transcripts_Counts_RPKMs.xls.gz
geo	2017	GSE99981	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99981/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE99nnn/GSE99981//suppl/GSE99981_Processed_data.xlsx
geo	2017	GSE89588	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89588/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE89nnn/GSE89588//suppl/GSE89588_SupplementalTable_S4.xlsx.gz
geo	2017	GSE102304	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102304/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE102nnn/GSE102304//suppl/GSE102304_Processed_data.xlsx
geo	2017	GSE68010	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68010/	
geo	2017	GSE75312	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75312/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE75nnn/GSE75312//suppl/GSE75312_SNP_calls.xls.gz
geo	2017	GSE80619	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80619/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE80nnn/GSE80619//suppl/GSE80619_T47D_Xenografts_readcounts.xlsx
geo	2017	GSE106985	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106985/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE106nnn/GSE106985//suppl/GSE106985_Table_s1.xls.gz
geo	2017	GSE101192	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101192/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE101nnn/GSE101192//suppl/GSE101192_cSCC_counts_and_metadata.xlsx
geo	2017	GSE97236	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97236/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE97nnn/GSE97236//suppl/GSE97236_analysis_file_for_pulmonary_blastoma.xls.gz
geo	2017	GSE85263	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85263/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE85nnn/GSE85263//suppl/GSE85263_PvRAS_TMM_Normalized.xlsx
geo	2017	GSE93089	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93089/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE93nnn/GSE93089//suppl/GSE93089_Gene_expression_level.xlsx
geo	2017	GSE87478	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87478/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE87nnn/GSE87478//suppl/GSE87478_Processed_Data_file_for_GEO_submission_090816.xlsx
