source	year	id	url	suppfile
geo	2018	GSE124139	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124139/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE124nnn/GSE124139//suppl/GSE124139_GI_Screen_1.xlsx
geo	2018	GSE124139	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124139/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE124nnn/GSE124139//suppl/GSE124139_GI_Screen_2.xlsx
geo	2018	GSE124139	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124139/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE124nnn/GSE124139//suppl/GSE124139_GI_Screen_3.xlsx
geo	2018	GSE124137	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124137/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE124nnn/GSE124137//suppl/GSE124137_WT_vs_ume6_fold_changes_and_adjusted_p_values.xlsx
geo	2018	GSE124137	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124137/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE124nnn/GSE124137//suppl/GSE124137_WT_vs_ume6_tpms.xlsx
geo	2018	GSE115850	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115850/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE115nnn/GSE115850//suppl/GSE115850_FPKM.xlsx
geo	2018	GSE115769	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115769/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE115nnn/GSE115769//suppl/GSE115769_ProcessedData.xls.gz
geo	2018	GSE112396	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112396/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE112nnn/GSE112396//suppl/GSE112396_NGS905_counts.xls.gz
geo	2018	GSE112396	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112396/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE112nnn/GSE112396//suppl/GSE112396_NGS905update_counts.xls.gz
geo	2018	GSE117839	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117839/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE117nnn/GSE117839//suppl/GSE117839_all_samples_FOC4.xlsx.gz
geo	2018	GSE117839	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117839/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE117nnn/GSE117839//suppl/GSE117839_all_samples_NJAU4742.xlsx.gz
geo	2018	GSE104798	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104798/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE104nnn/GSE104798//suppl/GSE104798_miRNA_hairpin_mature.xlsx.gz
geo	2018	GSE80250	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80250/	
geo	2018	GSE83775	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83775/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE83nnn/GSE83775//suppl/GSE83775_Andrographis_paniculata_leaf.ct586.expr_for_gene.xlsx
geo	2018	GSE100042	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100042/	
geo	2018	GSE116610	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116610/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE116nnn/GSE116610//suppl/GSE116610_gene_expression_level.xlsx
geo	2018	GSE116476	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116476/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE116nnn/GSE116476//suppl/GSE116476_gene_expression_level.xlsx
geo	2018	GSE84937	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84937/	
geo	2018	GSE102351	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102351/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE102nnn/GSE102351//suppl/GSE102351_EMC_limma_3x5.xlsx
