source	year	id	url	suppfile
geo	2016	GSE74036	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74036/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE74nnn/GSE74036//suppl/GSE74036_MCF7_RNA-seq_Summary_Table.xlsx
geo	2016	GSE73966	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73966/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE73nnn/GSE73966//suppl/GSE73966_YB5_RNA-seq_Summary_Table.xlsx
geo	2016	GSE73969	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73969/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE73nnn/GSE73969//suppl/GSE73969_COG_categories_assay.xlsx
geo	2016	GSE73969	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73969/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE73nnn/GSE73969//suppl/GSE73969_Metabolism_pathway.xlsx
geo	2016	GSE73969	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73969/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE73nnn/GSE73969//suppl/GSE73969_expression.xlsx
geo	2016	GSE70093	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70093/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE70nnn/GSE70093//suppl/GSE70093_Supplementary_file_1.xls.gz
geo	2016	GSE70093	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70093/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE70nnn/GSE70093//suppl/GSE70093_Supplementary_file_2.xls.gz
geo	2016	GSE70093	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70093/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE70nnn/GSE70093//suppl/GSE70093_Supplementary_file_3.xls.gz
geo	2016	GSE70093	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70093/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE70nnn/GSE70093//suppl/GSE70093_Supplementary_file_4.xls.gz
geo	2016	GSE70093	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70093/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE70nnn/GSE70093//suppl/GSE70093_Supplementary_file_5.xls.gz
geo	2016	GSE71629	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71629/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE71nnn/GSE71629//suppl/GSE71629_C_Li_RNAseq_2015_rsem_est_counts.xlsx
