source	year	id	url	suppfile	genelist	geneerrors
genomeresearch	2010	/content/20/1/1.full	http://genome.cshlp.org/content/20/1/1.full		n	n
genomeresearch	2010	/content/20/1/10.full	http://genome.cshlp.org/content/20/1/10.full	http://genome.cshlp.org/content/suppl/2009/11/09/gr.098913.109.DC1/Young_SuppTable2.xls	0	0
genomeresearch	2010	/content/20/1/10.full	http://genome.cshlp.org/content/20/1/10.full	http://genome.cshlp.org/content/suppl/2009/11/09/gr.098913.109.DC1/Young_SuppTable3.xls	0	0
genomeresearch	2010	/content/20/1/10.full	http://genome.cshlp.org/content/20/1/10.full	http://genome.cshlp.org/content/suppl/2009/11/09/gr.098913.109.DC1/Young_SuppTable4.xls	0	0
genomeresearch	2010	/content/20/1/10.full	http://genome.cshlp.org/content/20/1/10.full	http://genome.cshlp.org/content/suppl/2009/11/09/gr.098913.109.DC1/Young_SuppTable6.xls	0	0
genomeresearch	2010	/content/20/1/10.full	http://genome.cshlp.org/content/20/1/10.full	http://genome.cshlp.org/content/suppl/2009/11/09/gr.098913.109.DC1/Supp_Data_Files.zip	n	n
genomeresearch	2010	/content/20/1/19.full	http://genome.cshlp.org/content/20/1/19.full		n	n
genomeresearch	2010	/content/20/1/28.full	http://genome.cshlp.org/content/20/1/28.full	http://genome.cshlp.org/content/suppl/2009/10/14/gr.097212.109.DC1/Supplemental_Tables.xls	1	0
genomeresearch	2010	/content/20/1/36.full	http://genome.cshlp.org/content/20/1/36.full	http://genome.cshlp.org/content/suppl/2009/10/23/gr.092114.109.DC1/Suppl._Table_S1_SMAD1_5_Binding_sites_identification.xls	0	0
genomeresearch	2010	/content/20/1/36.full	http://genome.cshlp.org/content/20/1/36.full	http://genome.cshlp.org/content/suppl/2009/10/23/gr.092114.109.DC1/Suppl._Table_S2_SMAD4_binding_sites_identification.xls	0	0
genomeresearch	2010	/content/20/1/36.full	http://genome.cshlp.org/content/20/1/36.full	http://genome.cshlp.org/content/suppl/2009/10/23/gr.092114.109.DC1/Suppl._Table_S3_SMAD1_5_target_genes_and_ChIP-seq_verificati.xls	1	0
genomeresearch	2010	/content/20/1/36.full	http://genome.cshlp.org/content/20/1/36.full	http://genome.cshlp.org/content/suppl/2009/10/23/gr.092114.109.DC1/Suppl._Table_S4_SMAD4_target_genes_and_ChIP-seq_verification.xls	1	1
genomeresearch	2010	/content/20/1/36.full	http://genome.cshlp.org/content/20/1/36.full	http://genome.cshlp.org/content/suppl/2009/10/23/gr.092114.109.DC1/Suppl._Table_S6_Differentially_expressed_genes.xls	1	4
genomeresearch	2010	/content/20/1/45.full	http://genome.cshlp.org/content/20/1/45.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.093302.109.DC1/SupplementaryTable1.xls	0	0
genomeresearch	2010	/content/20/1/45.full	http://genome.cshlp.org/content/20/1/45.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.093302.109.DC1/SupplementaryTable2.xls	0	0
genomeresearch	2010	/content/20/1/45.full	http://genome.cshlp.org/content/20/1/45.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.093302.109.DC1/SupplementaryTable3.xls	0	0
genomeresearch	2010	/content/20/1/45.full	http://genome.cshlp.org/content/20/1/45.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.093302.109.DC1/SupplementaryTable4.xls	0	0
genomeresearch	2010	/content/20/1/59.full	http://genome.cshlp.org/content/20/1/59.full		n	n
genomeresearch	2010	/content/20/1/68.full	http://genome.cshlp.org/content/20/1/68.full		n	n
genomeresearch	2010	/content/20/1/81.full	http://genome.cshlp.org/content/20/1/81.full		n	n
genomeresearch	2010	/content/20/1/90.full	http://genome.cshlp.org/content/20/1/90.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.098509.109.DC1/Weiner_Table_S1.xls	0	0
genomeresearch	2010	/content/20/1/90.full	http://genome.cshlp.org/content/20/1/90.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.098509.109.DC1/Weiner_Table_S2.xls	0	0
genomeresearch	2010	/content/20/1/101.full	http://genome.cshlp.org/content/20/1/101.full		n	n
genomeresearch	2010	/content/20/1/110.full	http://genome.cshlp.org/content/20/1/110.full		n	n
genomeresearch	2010	/content/20/1/122.full	http://genome.cshlp.org/content/20/1/122.full		n	n
genomeresearch	2010	/content/20/1/133.full	http://genome.cshlp.org/content/20/1/133.full	http://genome.cshlp.org/content/suppl/2009/11/04/gr.100396.109.DC1/Table_S1.xls	0	0
genomeresearch	2010	/content/20/1/133.full	http://genome.cshlp.org/content/20/1/133.full	http://genome.cshlp.org/content/suppl/2009/11/04/gr.100396.109.DC1/Table_S2.xls	0	0
genomeresearch	2010	/content/20/1/133.full	http://genome.cshlp.org/content/20/1/133.full	http://genome.cshlp.org/content/suppl/2009/11/04/gr.100396.109.DC1/Table_S3.xls	0	0
genomeresearch	2010	/content/20/1/133.full	http://genome.cshlp.org/content/20/1/133.full	http://genome.cshlp.org/content/suppl/2009/11/04/gr.100396.109.DC1/Table_S4.xls	0	0
genomeresearch	2010	/content/20/1/142.full	http://genome.cshlp.org/content/20/1/142.full	http://genome.cshlp.org/content/suppl/2009/10/22/gr.097121.109.DC1/Binkley_genome97121_Mutation_Data.zip	n	n
genomeresearch	2010	/content/20/2/155.full	http://genome.cshlp.org/content/20/2/155.full	http://genome.cshlp.org/content/suppl/2009/11/30/gr.099796.109.DC1/TableS1_RefSeq18679TxRT.xls	1	22
genomeresearch	2010	/content/20/2/155.full	http://genome.cshlp.org/content/20/2/155.full	http://genome.cshlp.org/content/suppl/2009/11/30/gr.099796.109.DC1/TableS2_10974x200kbSegRT.xls	0	0
genomeresearch	2010	/content/20/2/155.full	http://genome.cshlp.org/content/20/2/155.full	http://genome.cshlp.org/content/suppl/2009/11/30/gr.099796.109.DC1/TableS3_Fig7K20_RefSeqTx.xls	1	0
genomeresearch	2010	/content/20/2/170.full	http://genome.cshlp.org/content/20/2/170.full	http://genome.cshlp.org/content/suppl/2009/11/23/gr.100289.109.DC1/Suppl._Data_1.xls	0	0
genomeresearch	2010	/content/20/2/170.full	http://genome.cshlp.org/content/20/2/170.full	http://genome.cshlp.org/content/suppl/2009/11/23/gr.100289.109.DC1/Suppl._Data_2.xls	1	4
genomeresearch	2010	/content/20/2/180.full	http://genome.cshlp.org/content/20/2/180.full	http://genome.cshlp.org/content/suppl/2009/12/16/gr.099226.109.DC1/suppTable1.xls	1	0
genomeresearch	2010	/content/20/2/190.full	http://genome.cshlp.org/content/20/2/190.full	http://genome.cshlp.org/content/suppl/2009/11/12/gr.098822.109.DC1/vanSteensel098822_SuppData1.xls	1	2
genomeresearch	2010	/content/20/2/190.full	http://genome.cshlp.org/content/20/2/190.full	http://genome.cshlp.org/content/suppl/2009/11/12/gr.098822.109.DC1/vanSteensel098822_SuppData5.xls	1	0
genomeresearch	2010	/content/20/2/201.full	http://genome.cshlp.org/content/20/2/201.full		n	n
genomeresearch	2010	/content/20/2/212.full	http://genome.cshlp.org/content/20/2/212.full		n	n
genomeresearch	2010	/content/20/2/228.full	http://genome.cshlp.org/content/20/2/228.full	http://genome.cshlp.org/content/suppl/2009/12/08/gr.101063.109.DC1/Ponts101063_TableS2.xls	1	0
genomeresearch	2010	/content/20/2/228.full	http://genome.cshlp.org/content/20/2/228.full	http://genome.cshlp.org/content/suppl/2009/12/08/gr.101063.109.DC1/Ponts101063_TableS3.xls	0	0
genomeresearch	2010	/content/20/2/239.full	http://genome.cshlp.org/content/20/2/239.full	http://genome.cshlp.org/content/suppl/2009/11/30/gr.099648.109.DC2/Supplemental_TableS1.xls	0	0
genomeresearch	2010	/content/20/2/249.full	http://genome.cshlp.org/content/20/2/249.full		n	n
genomeresearch	2010	/content/20/2/257.full	http://genome.cshlp.org/content/20/2/257.full		n	n
genomeresearch	2010	/content/20/2/265.full	http://genome.cshlp.org/content/20/2/265.full		n	n
genomeresearch	2010	/content/20/2/273.full	http://genome.cshlp.org/content/20/2/273.full		n	n
genomeresearch	2010	/content/20/2/281.full	http://genome.cshlp.org/content/20/2/281.full		n	n
genomeresearch	2010	/content/20/3/291.full	http://genome.cshlp.org/content/20/3/291.full		n	n
genomeresearch	2010	/content/20/3/301.full	http://genome.cshlp.org/content/20/3/301.full	http://genome.cshlp.org/content/suppl/2010/01/11/gr.102210.109.DC1/GoodeEtAl_TableS10.xls	0	0
genomeresearch	2010	/content/20/3/311.full	http://genome.cshlp.org/content/20/3/311.full		n	n
genomeresearch	2010	/content/20/3/320.full	http://genome.cshlp.org/content/20/3/320.full	http://genome.cshlp.org/content/suppl/2010/02/05/gr.101907.109.DC1/Supplementary_Table_3A.xls	1	0
genomeresearch	2010	/content/20/3/320.full	http://genome.cshlp.org/content/20/3/320.full	http://genome.cshlp.org/content/suppl/2010/02/05/gr.101907.109.DC1/Supplementary_Table_3B.xls	1	2
